_c0,Timestamp,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken,TimeTakenNumeric,LogLevelIndex,features,prediction,distance
60205,2023-11-20T08:55:12.165+03:00,WARNING,ServiceC,Resource Warnings,3333,User73,192.168.1.38,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
60271,2023-11-20T08:55:13.066+03:00,DEBUG,ServiceA,Trace Information,8055,User61,192.168.1.246,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
60368,2023-11-20T08:55:14.484+03:00,WARNING,ServiceA,Performance Warnings,3726,User17,192.168.1.38,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
60370,2023-11-20T08:55:14.515+03:00,DEBUG,ServiceD,SQL Queries,4931,User71,192.168.1.118,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
60402,2023-11-20T08:55:14.957+03:00,FATAL,ServiceA,Crashes,4916,User19,192.168.1.175,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
60461,2023-11-20T08:55:15.795+03:00,WARNING,ServiceC,Resource Warnings,3032,User84,192.168.1.208,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
60482,2023-11-20T08:55:16.137+03:00,ERROR,ServiceD,Database Errors,7247,User30,192.168.1.116,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
60502,2023-11-20T08:55:16.452+03:00,DEBUG,ServiceC,Trace Information,3059,User53,192.168.1.250,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
60548,2023-11-20T08:55:17.148+03:00,DEBUG,ServiceD,File I/O,2544,User65,192.168.1.248,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
60555,2023-11-20T08:55:17.257+03:00,ERROR,ServiceC,Database Errors,3616,User10,192.168.1.122,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
60634,2023-11-20T08:55:18.434+03:00,WARNING,ServiceC,Input Validation Warnings,8236,User42,192.168.1.107,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
60677,2023-11-20T08:55:19.095+03:00,DEBUG,ServiceD,SQL Queries,6700,User43,192.168.1.120,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
60686,2023-11-20T08:55:19.217+03:00,WARNING,ServiceD,Input Validation Warnings,5996,User35,192.168.1.2,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
60726,2023-11-20T08:55:19.747+03:00,ERROR,ServiceD,Database Errors,4237,User39,192.168.1.21,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
60735,2023-11-20T08:55:19.896+03:00,ERROR,ServiceD,Critical Errors,1916,User91,192.168.1.128,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
60764,2023-11-20T08:55:20.282+03:00,WARNING,ServiceB,Input Validation Warnings,7345,User7,192.168.1.95,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
60765,2023-11-20T08:55:20.298+03:00,ERROR,ServiceC,Critical Errors,7110,User50,192.168.1.96,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
60778,2023-11-20T08:55:20.502+03:00,DEBUG,ServiceD,Algorithm Steps,7605,User75,192.168.1.116,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
60869,2023-11-20T08:55:21.723+03:00,INFO,ServiceA,Startup Messages,6388,User31,192.168.1.212,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
60916,2023-11-20T08:55:22.364+03:00,FATAL,ServiceA,Data Corruption,6299,User3,192.168.1.95,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
60917,2023-11-20T08:55:22.371+03:00,FATAL,ServiceD,Data Corruption,3199,User100,192.168.1.185,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
60945,2023-11-20T08:55:22.713+03:00,INFO,ServiceC,Startup Messages,6281,User51,192.168.1.7,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
60956,2023-11-20T08:55:22.855+03:00,INFO,ServiceA,Status Updates,6104,User64,192.168.1.132,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
60977,2023-11-20T08:55:23.176+03:00,DEBUG,ServiceC,Algorithm Steps,5455,User53,192.168.1.217,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
61042,2023-11-20T08:55:24.188+03:00,DEBUG,ServiceC,SQL Queries,9634,User3,192.168.1.236,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
61045,2023-11-20T08:55:24.235+03:00,WARNING,ServiceC,Resource Warnings,4425,User74,192.168.1.13,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
61047,2023-11-20T08:55:24.267+03:00,INFO,ServiceC,Status Updates,7730,User23,192.168.1.54,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
61151,2023-11-20T08:55:25.817+03:00,INFO,ServiceD,Status Updates,5308,User69,192.168.1.145,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
61224,2023-11-20T08:55:26.808+03:00,DEBUG,ServiceC,Algorithm Steps,9550,User76,192.168.1.172,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
61252,2023-11-20T08:55:27.215+03:00,DEBUG,ServiceC,File I/O,6391,User22,192.168.1.95,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
61265,2023-11-20T08:55:27.421+03:00,INFO,ServiceC,Status Updates,9418,User82,192.168.1.2,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
61316,2023-11-20T08:55:28.131+03:00,WARNING,ServiceC,Input Validation Warnings,3529,User99,192.168.1.210,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
61479,2023-11-20T08:55:30.435+03:00,ERROR,ServiceA,Critical Errors,6032,User11,192.168.1.25,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
61480,2023-11-20T08:55:30.450+03:00,ERROR,ServiceD,Critical Errors,7153,User100,192.168.1.105,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
61489,2023-11-20T08:55:30.586+03:00,INFO,ServiceB,Status Updates,7543,User55,192.168.1.68,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
61508,2023-11-20T08:55:30.877+03:00,DEBUG,ServiceA,File I/O,4134,User98,192.168.1.74,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
61525,2023-11-20T08:55:31.133+03:00,WARNING,ServiceB,Performance Warnings,8904,User10,192.168.1.38,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
61547,2023-11-20T08:55:31.481+03:00,INFO,ServiceD,Startup Messages,1215,User85,192.168.1.46,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
61552,2023-11-20T08:55:31.549+03:00,INFO,ServiceC,Startup Messages,3629,User50,192.168.1.56,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
61585,2023-11-20T08:55:32.054+03:00,INFO,ServiceB,Status Updates,9905,User72,192.168.1.199,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
61619,2023-11-20T08:55:32.580+03:00,WARNING,ServiceC,Input Validation Warnings,5976,User57,192.168.1.107,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
61626,2023-11-20T08:55:32.685+03:00,INFO,ServiceA,Startup Messages,7066,User93,192.168.1.82,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
61666,2023-11-20T08:55:33.304+03:00,FATAL,ServiceA,Crashes,4009,User97,192.168.1.104,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
61837,2023-11-20T08:55:35.492+03:00,FATAL,ServiceC,Crashes,3255,User30,192.168.1.79,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
61871,2023-11-20T08:55:35.983+03:00,ERROR,ServiceB,Database Errors,9171,User23,192.168.1.59,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
61990,2023-11-20T08:55:37.828+03:00,DEBUG,ServiceB,Trace Information,7062,User83,192.168.1.15,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
62038,2023-11-20T08:55:38.558+03:00,FATAL,ServiceC,Data Corruption,9625,User24,192.168.1.171,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
62061,2023-11-20T08:55:38.923+03:00,FATAL,ServiceD,Data Corruption,9161,User66,192.168.1.177,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
62065,2023-11-20T08:55:38.965+03:00,WARNING,ServiceC,Performance Warnings,1834,User34,192.168.1.54,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
62100,2023-11-20T08:55:39.441+03:00,WARNING,ServiceA,Input Validation Warnings,2850,User62,192.168.1.112,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
62134,2023-11-20T08:55:39.961+03:00,DEBUG,ServiceC,Algorithm Steps,3293,User61,192.168.1.247,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
62184,2023-11-20T08:55:40.645+03:00,FATAL,ServiceC,Data Corruption,3016,User95,192.168.1.98,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
62192,2023-11-20T08:55:40.739+03:00,WARNING,ServiceB,Input Validation Warnings,3840,User41,192.168.1.199,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
62201,2023-11-20T08:55:40.864+03:00,WARNING,ServiceA,Input Validation Warnings,5403,User23,192.168.1.56,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
62220,2023-11-20T08:55:41.079+03:00,DEBUG,ServiceD,SQL Queries,3777,User3,192.168.1.82,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
62234,2023-11-20T08:55:41.263+03:00,ERROR,ServiceA,Database Errors,9321,User97,192.168.1.20,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
62284,2023-11-20T08:55:41.920+03:00,DEBUG,ServiceA,Trace Information,4501,User12,192.168.1.164,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
62331,2023-11-20T08:55:42.647+03:00,FATAL,ServiceA,Data Corruption,1038,User29,192.168.1.205,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
62345,2023-11-20T08:55:42.869+03:00,ERROR,ServiceC,Database Errors,5198,User15,192.168.1.180,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
62370,2023-11-20T08:55:43.278+03:00,INFO,ServiceA,Status Updates,9998,User25,192.168.1.89,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
62383,2023-11-20T08:55:43.482+03:00,DEBUG,ServiceD,Trace Information,7202,User26,192.168.1.102,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
62387,2023-11-20T08:55:43.546+03:00,INFO,ServiceC,Startup Messages,5710,User82,192.168.1.91,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
62465,2023-11-20T08:55:44.769+03:00,DEBUG,ServiceB,Algorithm Steps,8951,User52,192.168.1.177,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
62574,2023-11-20T08:55:46.186+03:00,FATAL,ServiceA,Crashes,2805,User89,192.168.1.189,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
62614,2023-11-20T08:55:46.735+03:00,INFO,ServiceC,Status Updates,5900,User46,192.168.1.84,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
62626,2023-11-20T08:55:46.924+03:00,FATAL,ServiceC,Data Corruption,4673,User38,192.168.1.219,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
62634,2023-11-20T08:55:47.051+03:00,WARNING,ServiceB,Input Validation Warnings,9594,User72,192.168.1.206,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
62706,2023-11-20T08:55:48.138+03:00,INFO,ServiceB,Status Updates,3127,User15,192.168.1.80,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
62754,2023-11-20T08:55:48.853+03:00,WARNING,ServiceD,Performance Warnings,7647,User81,192.168.1.103,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
62768,2023-11-20T08:55:49.064+03:00,INFO,ServiceA,Status Updates,4682,User99,192.168.1.176,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
62777,2023-11-20T08:55:49.186+03:00,INFO,ServiceA,Startup Messages,6631,User94,192.168.1.46,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
62832,2023-11-20T08:55:49.934+03:00,WARNING,ServiceA,Resource Warnings,2828,User67,192.168.1.74,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
62840,2023-11-20T08:55:50.048+03:00,ERROR,ServiceC,Database Errors,5926,User75,192.168.1.9,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
62868,2023-11-20T08:55:50.486+03:00,WARNING,ServiceC,Input Validation Warnings,5250,User49,192.168.1.38,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
62875,2023-11-20T08:55:50.587+03:00,ERROR,ServiceB,Critical Errors,1863,User35,192.168.1.11,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
62916,2023-11-20T08:55:51.102+03:00,FATAL,ServiceB,Crashes,6805,User13,192.168.1.107,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
62948,2023-11-20T08:55:51.519+03:00,ERROR,ServiceB,Database Errors,2544,User37,192.168.1.93,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
62956,2023-11-20T08:55:51.646+03:00,ERROR,ServiceA,Database Errors,4293,User24,192.168.1.28,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
62976,2023-11-20T08:55:51.893+03:00,WARNING,ServiceC,Performance Warnings,7550,User77,192.168.1.195,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
63069,2023-11-20T08:55:53.143+03:00,FATAL,ServiceD,Crashes,6787,User37,192.168.1.119,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
63110,2023-11-20T08:55:53.739+03:00,FATAL,ServiceD,Crashes,6915,User94,192.168.1.216,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
63121,2023-11-20T08:55:53.879+03:00,FATAL,ServiceD,Data Corruption,1067,User81,192.168.1.216,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
63134,2023-11-20T08:55:54.051+03:00,WARNING,ServiceD,Resource Warnings,1891,User39,192.168.1.244,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
63152,2023-11-20T08:55:54.303+03:00,DEBUG,ServiceB,Trace Information,7474,User44,192.168.1.60,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
63167,2023-11-20T08:55:54.522+03:00,DEBUG,ServiceC,File I/O,5385,User29,192.168.1.73,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
63194,2023-11-20T08:55:54.861+03:00,WARNING,ServiceD,Input Validation Warnings,4569,User63,192.168.1.153,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
63207,2023-11-20T08:55:55.033+03:00,DEBUG,ServiceC,Trace Information,3418,User5,192.168.1.39,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
63218,2023-11-20T08:55:55.158+03:00,INFO,ServiceD,Status Updates,7997,User23,192.168.1.51,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
63249,2023-11-20T08:55:55.542+03:00,ERROR,ServiceB,Database Errors,9418,User85,192.168.1.223,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
63254,2023-11-20T08:55:55.612+03:00,FATAL,ServiceC,Crashes,6388,User37,192.168.1.108,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
63256,2023-11-20T08:55:55.639+03:00,ERROR,ServiceD,Critical Errors,2051,User26,192.168.1.114,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
63334,2023-11-20T08:55:56.695+03:00,WARNING,ServiceD,Performance Warnings,7304,User38,192.168.1.79,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
63384,2023-11-20T08:55:57.461+03:00,WARNING,ServiceC,Performance Warnings,9668,User2,192.168.1.137,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
63397,2023-11-20T08:55:57.666+03:00,INFO,ServiceA,Status Updates,4541,User86,192.168.1.41,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
63476,2023-11-20T08:55:58.843+03:00,WARNING,ServiceA,Resource Warnings,9286,User41,192.168.1.96,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
63488,2023-11-20T08:55:59.011+03:00,WARNING,ServiceC,Resource Warnings,4409,User75,192.168.1.91,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
63494,2023-11-20T08:55:59.092+03:00,ERROR,ServiceA,Critical Errors,3160,User8,192.168.1.153,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
63505,2023-11-20T08:55:59.210+03:00,WARNING,ServiceD,Resource Warnings,5637,User31,192.168.1.228,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
63574,2023-11-20T08:56:00.158+03:00,INFO,ServiceC,Status Updates,2621,User3,192.168.1.213,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
63587,2023-11-20T08:56:00.308+03:00,WARNING,ServiceD,Input Validation Warnings,9551,User18,192.168.1.221,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
63602,2023-11-20T08:56:00.478+03:00,FATAL,ServiceC,Data Corruption,3745,User46,192.168.1.35,71ms,71.0,4.0,"[71.0,4.0]",2,14.663279947773933
63625,2023-11-20T08:56:00.811+03:00,WARNING,ServiceD,Input Validation Warnings,6324,User25,192.168.1.200,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
63646,2023-11-20T08:56:01.092+03:00,WARNING,ServiceC,Resource Warnings,5352,User13,192.168.1.232,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
63771,2023-11-20T08:56:02.939+03:00,WARNING,ServiceC,Resource Warnings,7370,User83,192.168.1.29,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
63776,2023-11-20T08:56:03.017+03:00,DEBUG,ServiceB,File I/O,5785,User11,192.168.1.54,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
63804,2023-11-20T08:56:03.406+03:00,ERROR,ServiceD,Database Errors,6481,User43,192.168.1.66,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
63807,2023-11-20T08:56:03.436+03:00,WARNING,ServiceC,Input Validation Warnings,4547,User25,192.168.1.7,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
63819,2023-11-20T08:56:03.581+03:00,INFO,ServiceA,Status Updates,5413,User88,192.168.1.249,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
63835,2023-11-20T08:56:03.814+03:00,ERROR,ServiceA,Critical Errors,6707,User61,192.168.1.66,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
63870,2023-11-20T08:56:04.266+03:00,FATAL,ServiceA,Crashes,9696,User55,192.168.1.203,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
63881,2023-11-20T08:56:04.391+03:00,INFO,ServiceC,Status Updates,8093,User81,192.168.1.245,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
63903,2023-11-20T08:56:04.670+03:00,FATAL,ServiceA,Data Corruption,8393,User94,192.168.1.54,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
63997,2023-11-20T08:56:05.980+03:00,WARNING,ServiceA,Input Validation Warnings,3640,User14,192.168.1.142,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
64039,2023-11-20T08:56:06.643+03:00,ERROR,ServiceB,Database Errors,9043,User85,192.168.1.126,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
64051,2023-11-20T08:56:06.773+03:00,DEBUG,ServiceD,Trace Information,5170,User94,192.168.1.90,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
64068,2023-11-20T08:56:07.013+03:00,DEBUG,ServiceA,Algorithm Steps,7199,User40,192.168.1.216,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
64069,2023-11-20T08:56:07.029+03:00,ERROR,ServiceA,Database Errors,8216,User40,192.168.1.190,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
64075,2023-11-20T08:56:07.115+03:00,WARNING,ServiceB,Input Validation Warnings,7823,User37,192.168.1.41,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
64101,2023-11-20T08:56:07.497+03:00,ERROR,ServiceD,Database Errors,4883,User69,192.168.1.77,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
64111,2023-11-20T08:56:07.607+03:00,ERROR,ServiceB,Critical Errors,2991,User47,192.168.1.43,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
64129,2023-11-20T08:56:07.797+03:00,INFO,ServiceB,Status Updates,1851,User12,192.168.1.37,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
64130,2023-11-20T08:56:07.812+03:00,WARNING,ServiceC,Performance Warnings,7737,User77,192.168.1.241,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
64138,2023-11-20T08:56:07.906+03:00,WARNING,ServiceD,Performance Warnings,9794,User72,192.168.1.84,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
64152,2023-11-20T08:56:08.054+03:00,WARNING,ServiceD,Resource Warnings,7310,User56,192.168.1.35,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
64178,2023-11-20T08:56:08.377+03:00,FATAL,ServiceD,Crashes,9485,User96,192.168.1.250,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
64179,2023-11-20T08:56:08.386+03:00,WARNING,ServiceA,Resource Warnings,7934,User97,192.168.1.163,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
64181,2023-11-20T08:56:08.416+03:00,WARNING,ServiceA,Resource Warnings,8014,User28,192.168.1.64,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
64219,2023-11-20T08:56:08.897+03:00,FATAL,ServiceB,Data Corruption,3278,User16,192.168.1.62,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
64257,2023-11-20T08:56:09.301+03:00,FATAL,ServiceC,Data Corruption,8884,User7,192.168.1.105,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
64276,2023-11-20T08:56:09.575+03:00,WARNING,ServiceC,Input Validation Warnings,1522,User13,192.168.1.135,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
64277,2023-11-20T08:56:09.591+03:00,ERROR,ServiceC,Database Errors,8512,User43,192.168.1.98,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
64396,2023-11-20T08:56:11.433+03:00,INFO,ServiceB,Status Updates,6477,User52,192.168.1.102,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
64491,2023-11-20T08:56:12.763+03:00,ERROR,ServiceB,Critical Errors,5686,User47,192.168.1.140,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
64574,2023-11-20T08:56:13.892+03:00,ERROR,ServiceD,Database Errors,8809,User43,192.168.1.236,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
64578,2023-11-20T08:56:13.956+03:00,DEBUG,ServiceD,SQL Queries,3402,User70,192.168.1.84,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
64580,2023-11-20T08:56:13.988+03:00,DEBUG,ServiceC,SQL Queries,2815,User50,192.168.1.196,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
64661,2023-11-20T08:56:15.093+03:00,INFO,ServiceC,Status Updates,9415,User39,192.168.1.88,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
64667,2023-11-20T08:56:15.184+03:00,INFO,ServiceD,Status Updates,6348,User41,192.168.1.233,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
64732,2023-11-20T08:56:16.062+03:00,WARNING,ServiceD,Performance Warnings,1011,User65,192.168.1.238,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
64761,2023-11-20T08:56:16.391+03:00,WARNING,ServiceD,Input Validation Warnings,8804,User68,192.168.1.21,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
64778,2023-11-20T08:56:16.660+03:00,WARNING,ServiceD,Input Validation Warnings,1006,User69,192.168.1.208,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
64784,2023-11-20T08:56:16.740+03:00,WARNING,ServiceB,Resource Warnings,5031,User48,192.168.1.146,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
64793,2023-11-20T08:56:16.857+03:00,DEBUG,ServiceD,File I/O,8121,User76,192.168.1.231,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
64807,2023-11-20T08:56:17.053+03:00,DEBUG,ServiceC,Algorithm Steps,5640,User93,192.168.1.112,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
64855,2023-11-20T08:56:17.760+03:00,WARNING,ServiceC,Resource Warnings,9134,User80,192.168.1.70,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
64864,2023-11-20T08:56:17.869+03:00,FATAL,ServiceC,Crashes,6822,User40,192.168.1.55,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
64878,2023-11-20T08:56:18.089+03:00,INFO,ServiceB,Startup Messages,1895,User34,192.168.1.211,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
64912,2023-11-20T08:56:18.596+03:00,DEBUG,ServiceA,Trace Information,4686,User80,192.168.1.61,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
64917,2023-11-20T08:56:18.675+03:00,FATAL,ServiceA,Crashes,2800,User27,192.168.1.103,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
64970,2023-11-20T08:56:19.509+03:00,WARNING,ServiceC,Performance Warnings,5405,User7,192.168.1.4,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
64975,2023-11-20T08:56:19.576+03:00,INFO,ServiceB,Status Updates,2054,User99,192.168.1.3,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
65016,2023-11-20T08:56:20.212+03:00,WARNING,ServiceA,Input Validation Warnings,6540,User93,192.168.1.44,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
65090,2023-11-20T08:56:21.278+03:00,FATAL,ServiceC,Data Corruption,3808,User77,192.168.1.228,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
65132,2023-11-20T08:56:21.880+03:00,FATAL,ServiceC,Crashes,6551,User75,192.168.1.235,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
65157,2023-11-20T08:56:22.255+03:00,DEBUG,ServiceC,File I/O,1224,User28,192.168.1.221,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
65251,2023-11-20T08:56:23.485+03:00,INFO,ServiceA,Status Updates,4253,User43,192.168.1.156,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
65297,2023-11-20T08:56:24.110+03:00,INFO,ServiceD,Status Updates,1378,User74,192.168.1.72,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
65324,2023-11-20T08:56:24.482+03:00,FATAL,ServiceC,Crashes,7940,User9,192.168.1.234,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
65342,2023-11-20T08:56:24.714+03:00,ERROR,ServiceC,Critical Errors,4475,User28,192.168.1.1,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
